Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",0.8640424477,1.5864799517e-11,0.0016279160755,0.0017741354413,0.00024360806757,18.2047509686,16.60215468,0.034246481,16.567908199,1.6025962885,0.0,1.6025962885,1.5074606527e-06,16.0800577164
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.1794117844,1.5252950929e-14,0.00023498083401,0.00054001653166,7.5356941176e-05,4.6060014543,4.0846012815,0.0,4.0846012815,0.5214001728,0.0,0.5214001728,4.9334569085e-07,3.9267336835
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Dämmplatte mit Neopor® Plus",0.3423595443,1.5825923453e-11,0.0010290857013,0.00032249939241,3.6878126582e-05,5.167008,5.0045828354,0.034246481,4.9703363544,0.1624251646,0.0,0.1624251646,2.6362772658e-07,4.9267563038
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0731534424,7.4368646296e-16,1.1378289227e-05,0.00010159471974,1.8337588053e-05,1.5227393328,1.3860686409,0.0,1.3860686409,0.136670692,0.0,0.136670692,1.0468698987e-08,1.3364672039
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.2691176766,2.2879426393e-14,0.00035247125102,0.00081002479749,0.00011303541176,6.9090021814,6.1269019222,0.0,6.1269019222,0.7821002592,0.0,0.7821002592,7.4001853628e-07,5.8901005252
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.1110855164,1.5534535636e-15,3.5450023664e-05,0.00031216464312,3.026621702e-05,2.4799746634,2.1747260047,0.0,2.1747260047,0.3052486588,0.0,0.3052486588,3.2187563064e-07,2.0792539399
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.072224428,1.0839237385e-15,2.9924976832e-05,0.00025407124199,2.129658568e-05,1.7962868074,1.5957721945,0.0,1.5957721945,0.2005146128,0.0,0.2005146128,3.1596614334e-07,1.5272358766
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0388610885,4.6952982505e-16,5.5250468319e-06,5.8093401136e-05,8.9696313402e-06,0.6836878561,0.5789538102,0.0,0.5789538102,0.1047340459,0.0,0.1047340459,5.9094873022e-09,0.5520180633
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 1,0.694442476,1.1809009602e-10,0.00020953231286,0.0029516775048,0.0015425638966,15.0242232131,10.4741907523,0.0045498417722,10.4696409105,4.5500324609,0.0337025316,4.5163299292,0.00089070659303,9.9093078868
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 1 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.267869954,1.17914142e-10,5.5925675624e-05,0.0006338865771,0.0004126991246,1.8592991297,1.6691010151,0.0,1.6691010151,0.1901981146,0.0,0.1901981146,3.8144498172e-07,1.5630144506
